Root, R, G, B, mean R, mean G, mean B, sd R, sd G, sd B, Mult, NOTES: Records all roots in first image only.
0, 98, 107, 111, 106.59, 113.11, 116.18, 9.59, 7.55, 4.91
0, 99, 108, 114, 106.55, 113.09, 116.17, 9.59, 7.54, 4.90
0, 101, 108, 115, 106.53, 113.07, 116.17, 9.57, 7.53, 4.89
0, 101, 108, 113, 106.51, 113.05, 116.16, 9.56, 7.52, 4.88
0, 100, 107, 111, 106.48, 113.03, 116.14, 9.55, 7.52, 4.89
0, 99, 107, 109, 106.45, 113.00, 116.11, 9.54, 7.51, 4.90
0, 99, 108, 110, 106.42, 112.98, 116.08, 9.53, 7.50, 4.90
0, 100, 110, 111, 106.40, 112.97, 116.06, 9.52, 7.49, 4.90
0, 99, 109, 110, 106.37, 112.96, 116.04, 9.52, 7.48, 4.91
0, 97, 106, 108, 106.33, 112.93, 116.01, 9.52, 7.48, 4.92
0, 95, 104, 106, 106.29, 112.89, 115.97, 9.52, 7.48, 4.95
0, 94, 102, 106, 106.24, 112.85, 115.93, 9.54, 7.50, 4.98
0, 97, 105, 108, 106.21, 112.82, 115.90, 9.54, 7.50, 5.00
0, 99, 107, 110, 106.18, 112.80, 115.88, 9.53, 7.50, 5.00
0, 101, 108, 111, 106.16, 112.78, 115.86, 9.51, 7.49, 5.00
0, 104, 110, 112, 106.15, 112.77, 115.84, 9.50, 7.48, 5.00
0, 108, 113, 115, 106.16, 112.77, 115.84, 9.48, 7.46, 4.99
0, 112, 116, 118, 106.18, 112.78, 115.85, 9.47, 7.45, 4.98
0, 114, 119, 120, 106.21, 112.81, 115.86, 9.46, 7.45, 4.98
0, 110, 117, 117, 106.22, 112.82, 115.87, 9.45, 7.44, 4.97
0, 101, 110, 111, 106.20, 112.81, 115.85, 9.43, 7.42, 4.97
0, 92, 104, 106, 106.15, 112.78, 115.81, 9.46, 7.43, 4.99
0, 89, 100, 106, 106.09, 112.73, 115.78, 9.50, 7.46, 5.02
0, 89, 99, 107, 106.02, 112.68, 115.74, 9.54, 7.49, 5.04
0, 90, 100, 108, 105.96, 112.63, 115.71, 9.57, 7.52, 5.05
0, 91, 100, 107, 105.91, 112.59, 115.68, 9.59, 7.54, 5.07
0, 90, 99, 106, 105.85, 112.54, 115.65, 9.62, 7.57, 5.10
0, 90, 99, 104, 105.79, 112.49, 115.60, 9.65, 7.60, 5.14
0, 90, 100, 105, 105.73, 112.44, 115.57, 9.68, 7.63, 5.17
0, 93, 104, 108, 105.69, 112.41, 115.54, 9.70, 7.63, 5.18
0, 98, 109, 115, 105.66, 112.40, 115.54, 9.69, 7.62, 5.17
0, 101, 112, 117, 105.64, 112.40, 115.54, 9.68, 7.60, 5.16
0, 100, 111, 117, 105.62, 112.39, 115.55, 9.67, 7.59, 5.15
0, 100, 111, 116, 105.60, 112.39, 115.55, 9.65, 7.58, 5.14
0, 99, 110, 114, 105.58, 112.38, 115.54, 9.64, 7.56, 5.13
0, 99, 109, 113, 105.56, 112.37, 115.53, 9.64, 7.55, 5.13
0, 100, 110, 112, 105.54, 112.36, 115.52, 9.62, 7.54, 5.12
0, 99, 109, 111, 105.51, 112.35, 115.51, 9.61, 7.53, 5.12
0, 98, 108, 109, 105.49, 112.33, 115.48, 9.61, 7.52, 5.12
0, 97, 107, 107, 105.46, 112.31, 115.45, 9.60, 7.52, 5.14
0, 99, 108, 109, 105.43, 112.30, 115.43, 9.59, 7.51, 5.14
0, 101, 110, 110, 105.42, 112.29, 115.41, 9.58, 7.49, 5.15
0, 101, 109, 110, 105.40, 112.28, 115.39, 9.57, 7.48, 5.15
0, 99, 106, 108, 105.38, 112.26, 115.37, 9.56, 7.48, 5.16
0, 96, 102, 107, 105.35, 112.22, 115.34, 9.56, 7.49, 5.17
0, 94, 100, 106, 105.31, 112.18, 115.31, 9.57, 7.51, 5.19
0, 94, 100, 106, 105.27, 112.14, 115.27, 9.57, 7.53, 5.21
0, 96, 103, 107, 105.24, 112.11, 115.25, 9.57, 7.54, 5.22
0, 100, 105, 109, 105.22, 112.08, 115.22, 9.56, 7.54, 5.23
0, 104, 105, 110, 105.22, 112.06, 115.21, 9.54, 7.54, 5.23
0, 107, 108, 113, 105.22, 112.04, 115.20, 9.53, 7.53, 5.22
0, 106, 107, 112, 105.23, 112.03, 115.19, 9.51, 7.52, 5.21
0, 102, 106, 110, 105.21, 112.01, 115.17, 9.50, 7.52, 5.21
0, 99, 105, 110, 105.19, 111.98, 115.15, 9.49, 7.51, 5.21
